names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,Significant
AC005264.1,4.2558284,2.018471,2.082762933448376e-05,0.0013143311401231724,0.2156398104265403,Significant
TM4SF1,4.2184796,1.6924102,2.4595513774524295e-05,0.0015283877753164072,0.23933649289099526,Significant
OSBPL3,4.154162,1.1967888,3.264817510740467e-05,0.0019784037369306594,0.28199052132701424,Significant
ST6GALNAC5,4.114582,4.761372,3.878817085835269e-05,0.002319748107167593,0.15402843601895735,Significant
AFF2,4.0717034,7.153937,4.667055305882413e-05,0.0027490854928880555,0.14691943127962084,Significant
NOLC1,4.0712185,1.133082,4.676785496434622e-05,0.0027490854928880555,0.3033175355450237,Significant
BATF,4.070442,1.5373157,4.692393822113178e-05,0.0027490854928880555,0.24170616113744076,Significant
RGCC,4.0219374,1.4698564,5.772139457556204e-05,0.003316578905588927,0.26540284360189575,Significant
STAT4,4.0119452,1.0574263,6.022043164588669e-05,0.003433221212883332,0.3056872037914692,Significant
SPRY1,4.0087442,1.3961633,6.104252958251539e-05,0.0034639032949606912,0.25829383886255924,Significant
FAM83A,4.0026326,6.893854,6.264158268178464e-05,0.0035381860613209874,0.14454976303317535,Significant
C8orf33,4.0018563,1.2004216,6.284745162645027e-05,0.0035443444945758187,0.28672985781990523,Significant
DUSP2,3.9948716,1.6081563,6.472931405732424e-05,0.00363367733713516,0.23222748815165878,Significant
IL1RAP,3.9628584,2.270759,7.405773037843548e-05,0.004082209321658308,0.1895734597156398,Significant
IGFBP2,3.9471426,2.648111,7.908941629472164e-05,0.004320524963885234,0.17298578199052134,Significant
NOP16,3.8968916,1.2342024,9.743522836846633e-05,0.005198581331653406,0.27014218009478674,Significant
PVT1,3.8945632,1.3657218,9.837580104908925e-05,0.0052335068229617965,0.24407582938388625,Significant
KIF1B,3.8447,1.3326483,0.00012069993077655104,0.006284122569491528,0.23696682464454977,Significant
ERI1,3.8383944,2.4726346,0.00012384139739989809,0.00640214546078202,0.17298578199052134,Significant
CA2,3.7868822,1.8245935,0.00015254937437615302,0.007680137072271769,0.1966824644549763,Significant
DNAJA3,3.7829049,1.3858229,0.00015500871709553092,0.007793233591227372,0.22985781990521326,Significant
GTSF1,3.7610776,1.6590827,0.00016918296735640064,0.008390604049067236,0.2037914691943128,Significant
MICAL2,3.7108264,2.400548,0.00020658377043192205,0.010014798121296395,0.16824644549763032,Significant
