names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,Significant
Adgrg2,1.1773542,0.7482846,0.23905415478553027,1.0,0.1828358208955224,Not Sig
Cep112,1.1761211,1.194317,0.2395464759576399,1.0,0.11194029850746269,Not Sig
Etv6,1.1727918,0.13199632,0.24087931292462894,1.0,0.6082089552238806,Not Sig
Mnat1,1.1708188,0.615631,0.2416716024496709,1.0,0.25,Not Sig
Prkch,1.162064,0.4436613,0.24520950822234178,1.0,0.3283582089552239,Not Sig
Sgms1,1.1608309,0.15816005,0.2457107091542512,1.0,0.5522388059701493,Not Sig
Dock10,1.1561451,0.07656766,0.24762182252236964,1.0,0.6305970149253731,Not Sig
Gab2,1.1287705,0.23715918,0.258994669829532,1.0,0.4552238805970149,Not Sig
Gm47483,1.1270442,1.4850066,0.2597238142789995,1.0,0.08208955223880597,Not Sig
Tmem135,1.1249479,0.27829167,0.26061111310450813,1.0,0.40298507462686567,Not Sig
Spopl,1.0999162,0.51780057,0.2713686469689226,1.0,0.2798507462686567,Not Sig
