names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,Significant
Rpain,-0.8128743,-1.1468283,0.41629011584392417,1.0,0.010359116022099447,Not Sig
Homez,-0.81296533,-1.0427743,0.4162379281017249,1.0,0.007596685082872928,Not Sig
Tceal8,-0.8131805,-1.1191827,0.41611459060691647,1.0,0.007596685082872928,Not Sig
Cpox,-0.8132384,-0.7071882,0.4160813880445091,1.0,0.015193370165745856,Not Sig
Exog,-0.8132715,-0.5891273,0.41606241585386716,1.0,0.014502762430939226,Not Sig
Gm15545,-0.8134039,-0.24461411,0.41598653219809134,1.0,0.03038674033149171,Not Sig
Gm44891,-0.81348664,-2.6334655,0.41593910906264353,1.0,0.0020718232044198894,Not Sig
Gm56945,-0.8137183,-2.6568673,0.4158063412651106,1.0,0.0020718232044198894,Not Sig
Zxdb,-0.814612,-1.3321892,0.4152944713667439,1.0,0.0055248618784530384,Not Sig
Grid2,-0.8146285,-1.2297624,0.4152849958069508,1.0,0.0055248618784530384,Not Sig
Rps12-ps9,-0.8147278,-24.255367,0.4152281451307601,1.0,0.0,Not Sig
H4c4,-0.8147278,-24.265165,0.4152281451307601,1.0,0.0,Not Sig
Gm15880,-0.8147278,-24.166523,0.4152281451307601,1.0,0.0,Not Sig
Scpep1os,-0.81497604,-1.4673752,0.41508603856055526,1.0,0.0055248618784530384,Not Sig
Cdc42ep5,-0.8150422,-1.3513066,0.41504814832985826,1.0,0.0055248618784530384,Not Sig
Gm26854,-0.81506705,-1.381691,0.41503394002036087,1.0,0.011049723756906077,Not Sig
Gpaa1,-0.81507534,-0.7629158,0.41502920398107657,1.0,0.013121546961325966,Not Sig
Ralgds,-0.81552213,-0.10826777,0.41477350529475,1.0,0.04558011049723757,Not Sig
Hic2,-0.81572074,-1.5680764,0.4146598913352836,1.0,0.0055248618784530384,Not Sig
Abcc4,-0.81615096,-0.031277843,0.4144137908903236,1.0,0.052486187845303865,Not Sig
Mpi,-0.81670535,-1.8841395,0.41409682732301933,1.0,0.003453038674033149,Not Sig
Aprt,-0.81681293,-1.8983197,0.41403534354869875,1.0,0.003453038674033149,Not Sig
Nectin2,-0.8168874,-0.34857705,0.41399278102316694,1.0,0.024171270718232045,Not Sig
Tmx2,-0.81745833,-1.0751842,0.41366655434988486,1.0,0.008977900552486187,Not Sig
Dnajc30,-0.81778103,-1.071833,0.41348223269139384,1.0,0.008977900552486187,Not Sig
Gm28198,-0.8178307,-2.1723204,0.4134538798297893,1.0,0.003453038674033149,Not Sig
Tmem101,-0.8179134,-3.034988,0.41340662761860547,1.0,0.0013812154696132596,Not Sig
Gm42482,-0.81797135,-2.81623,0.4133735529734549,1.0,0.0013812154696132596,Not Sig
Gm44164,-0.8185588,-0.95191383,0.4130381701278175,1.0,0.011049723756906077,Not Sig
Hsd3b7,-0.8186498,-3.5427752,0.41298622383008,1.0,0.0013812154696132596,Not Sig
Zfp61,-0.81883186,-1.4373457,0.41288234284617376,1.0,0.004834254143646409,Not Sig
Hars,-0.81893116,-0.16985093,0.4128256870171517,1.0,0.03867403314917127,Not Sig
Socs2,-0.81903875,-0.80299515,0.4127643150675917,1.0,0.012430939226519336,Not Sig
Abhd14a,-0.8191959,-1.567317,0.41267462732860705,1.0,0.004834254143646409,Not Sig
Zfp870,-0.8195269,-1.2824292,0.41248584879031036,1.0,0.006906077348066298,Not Sig
Srd5a3,-0.8196262,-0.7246906,0.41242922521209935,1.0,0.013812154696132596,Not Sig
Ipo4,-0.8198248,-1.6497797,0.41231599187983825,1.0,0.004834254143646409,Not Sig
Gstk1,-0.8202882,-1.903053,0.41205185245933973,1.0,0.0027624309392265192,Not Sig
6720464F23Rik,-0.820826,-0.32491115,0.4117453879348786,1.0,0.026933701657458564,Not Sig
