names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,Significant
Gm16552,-6.3516564,-4.4740596,2.1300877639856244e-10,5.003685122487848e-09,0.004834254143646409,Significant
Syt14,-6.3517885,-3.026818,2.1282549242687629e-10,5.001442989797261e-09,0.012430939226519336,Significant
Trappc10,-6.3548007,-1.2976108,2.0869715630241532e-10,4.908477809589355e-09,0.06077348066298342,Significant
Ntm,-6.357738,-2.00389,2.0474629150608955e-10,4.8215296049000185e-09,0.034530386740331494,Significant
Prdm10,-6.367874,-1.1579076,1.9166612665218615e-10,4.519114251636494e-09,0.0649171270718232,Significant
Ypel3,-6.375089,-2.3776133,1.828562995410184e-10,4.316758106204448e-09,0.022099447513812154,Significant
Ffar2,-6.378796,-3.196661,1.7848527107952673e-10,4.2153172212937914e-09,0.011049723756906077,Significant
Actg1,-6.38175,-1.1337866,1.7507535028100044e-10,4.136500215913048e-09,0.07803867403314917,Significant
Rrnad1,-6.3837442,-1.7951945,1.7280949052601405e-10,4.084659692835934e-09,0.03591160220994475,Significant
Ccdc152,-6.383852,-3.1589372,1.726880836428187e-10,4.083485120724975e-09,0.012430939226519336,Significant
Edem1,-6.38669,-1.471806,1.6951474787143503e-10,4.010111864789108e-09,0.04696132596685083,Significant
Eed,-6.389139,-1.0548375,1.6682210027983993e-10,3.951338274556725e-09,0.08011049723756906,Significant
Srrt,-6.393905,-1.3486867,1.617016150648401e-10,3.831648632295905e-09,0.05939226519337017,Significant
Ednra,-6.396553,-2.2020166,1.5892359976634328e-10,3.7673891316799974e-09,0.024171270718232045,Significant
Nhsl2,-6.4040165,-1.0058591,1.5134167868720195e-10,3.595138308772618e-09,0.0856353591160221,Significant
Micall1,-6.4068794,-1.6448941,1.485281134466094e-10,3.5297743354605116e-09,0.04143646408839779,Significant
Nub1,-6.4115877,-1.4414496,1.440119524240236e-10,3.4267382294092473e-09,0.05179558011049724,Significant
Coa8,-6.412647,-1.2201083,1.4301465771111882e-10,3.404430445120743e-09,0.06629834254143646,Significant
Ptpn1,-6.4139047,-1.0865196,1.418391342716675e-10,3.3778595334851604e-09,0.08011049723756906,Significant
Tmem175,-6.422344,-1.2498765,1.3419147805343645e-10,3.1984081003937737e-09,0.06629834254143646,Significant
Spg21,-6.4225097,-1.6140202,1.340456270932513e-10,3.196269703650261e-09,0.04143646408839779,Significant
Mon1a,-6.4255133,-2.1533606,1.3142519876219085e-10,3.137728403655308e-09,0.026933701657458564,Significant
Timm44,-6.425894,-1.8484958,1.3109672887138684e-10,3.131199177292633e-09,0.03660220994475138,Significant
Hspg2,-6.4286246,-1.0769944,1.2876372531660255e-10,3.078058473237895e-09,0.07803867403314917,Significant
4931408D14Rik,-6.4290133,-3.4069793,1.2843476782462998e-10,3.0727748381101917e-09,0.008977900552486187,Significant
E530011L22Rik,-6.4361544,-3.6502328,1.2253852508951898e-10,2.9341741619521867e-09,0.009668508287292817,Significant
Ppp1r37,-6.442757,-1.4847574,1.1732232341444196e-10,2.8140060731009855e-09,0.05386740331491713,Significant
Gm13402,-6.4436507,-5.8354154,1.1663326141071146e-10,2.798657622413536e-09,0.0020718232044198894,Significant
Sbds,-6.4460588,-1.6205413,1.1479625175248859e-10,2.756901463955484e-09,0.04488950276243094,Significant
Tmem45b,-6.450072,-1.8670641,1.117972303235263e-10,2.6882795995996248e-09,0.04765193370165746,Significant
Rps12,-6.45104,-1.8897094,1.1108530134116113e-10,2.6734184884476146e-09,0.03522099447513812,Significant
Zfp329,-6.452976,-1.3188617,1.0967471342307272e-10,2.6405868317222765e-09,0.05939226519337017,Significant
Dynlrb1,-6.4537206,-3.1375554,1.0913685491679294e-10,2.6287485853710267e-09,0.012430939226519336,Significant
Naca,-6.455111,-1.2611635,1.0813974268356444e-10,2.605833723294474e-09,0.06560773480662983,Significant
Nprl3,-6.4588094,-1.0803375,1.0552988175376178e-10,2.5440207438361345e-09,0.0787292817679558,Significant
Crls1,-6.462086,-1.4073634,1.0326930066954679e-10,2.490579097596215e-09,0.052486187845303865,Significant
Jkamp,-6.4636416,-1.8825109,1.0221273530944762e-10,2.4661421022268035e-09,0.03383977900552486,Significant
Selenok,-6.470766,-2.4721544,9.750738355566902e-11,2.3546089597300044e-09,0.022099447513812154,Significant
Sybu,-6.4729834,-1.7279123,9.608647486510782e-11,2.32226653874962e-09,0.04281767955801105,Significant
Tmem11,-6.479272,-1.4948788,9.216623430624103e-11,2.2313084811359143e-09,0.04903314917127072,Significant
Uvssa,-6.493446,-1.2397971,8.3894856289919e-11,2.0336556032372404e-09,0.06767955801104972,Significant
Dld,-6.5021505,-1.3549393,7.917975969724498e-11,1.9226331330152777e-09,0.057320441988950276,Significant
Ell,-6.514148,-1.3776243,7.310316838872226e-11,1.7796355328012972e-09,0.05939226519337017,Significant
Trmt13,-6.5159607,-1.2310381,7.222595758285121e-11,1.7590326136548892e-09,0.06560773480662983,Significant
Smad6,-6.5163083,-1.0276546,7.205890574234875e-11,1.756466674604058e-09,0.08425414364640885,Significant
Gm15723,-6.520859,-3.654519,6.990588736087748e-11,1.7047156883150853e-09,0.007596685082872928,Significant
Kctd17,-6.5308213,-3.341577,6.540999565760096e-11,1.596446876442116e-09,0.009668508287292817,Significant
Ank,-6.531781,-1.3727725,6.499207925601162e-11,1.5869270947326577e-09,0.06077348066298342,Significant
Abhd6,-6.5406346,-1.8798368,6.125828349597614e-11,1.4976848091646103e-09,0.03522099447513812,Significant
Camk1,-6.5428853,-1.9794406,6.034308936805059e-11,1.4765775039562391e-09,0.031767955801104975,Significant
Cox7a2,-6.5473537,-2.4686644,5.856561763219366e-11,1.434316057460103e-09,0.020718232044198894,Significant
Fbxo31,-6.5500507,-2.0735912,5.751745178367198e-11,1.4098584683659346e-09,0.029005524861878452,Significant
Mc2r,-6.5508537,-2.421381,5.7209132101664696e-11,1.4029049056851376e-09,0.021408839779005526,Significant
Cd302,-6.5559173,-2.4076266,5.530080236162135e-11,1.3584482257433484e-09,0.022790055248618785,Significant
1500004A13Rik,-6.561643,-2.7961595,5.321797708212974e-11,1.308413140342638e-09,0.017265193370165747,Significant
2610203C22Rik,-6.5629506,-1.8041279,5.275328992943192e-11,1.297548631478092e-09,0.034530386740331494,Significant
Sdhb,-6.566194,-1.7106477,5.1617467960588176e-11,1.270160001358622e-09,0.03798342541436464,Significant
Gm15614,-6.5674105,-2.9243019,5.119773208317715e-11,1.2603761619317726e-09,0.016574585635359115,Significant
Kctd3,-6.5696034,-1.0484344,5.044948441335814e-11,1.2424931193689557e-09,0.07941988950276244,Significant
Zfhx4,-6.575271,-1.9511847,4.8564552494648774e-11,1.1976241592021636e-09,0.03314917127071823,Significant
Tm2d1,-6.5774393,-1.1894574,4.786196741014459e-11,1.1808094827994122e-09,0.06837016574585636,Significant
Fbxo4,-6.5779686,-1.620303,4.769186056813426e-11,1.1771227709623464e-09,0.03798342541436464,Significant
Rps19,-6.584257,-2.5901024,4.57165087074845e-11,1.1298366850316299e-09,0.019337016574585635,Significant
Rexo2,-6.584365,-2.0862048,4.5683425982608e-11,1.1295093177923067e-09,0.029696132596685083,Significant
Gm47371,-6.587749,-3.581334,4.4654469734811406e-11,1.1045482889530393e-09,0.008977900552486187,Significant
Chst12,-6.5888,-3.134287,4.433960390018146e-11,1.0972365865624652e-09,0.011740331491712707,Significant
Ybx3,-6.5936236,-1.0767542,4.292184990732273e-11,1.0626143719882015e-09,0.0738950276243094,Significant
Nod1,-6.5954113,-1.0294892,4.240791764297425e-11,1.0503476461542395e-09,0.08011049723756906,Significant
Selenot,-6.604993,-1.2997032,3.9753668104372386e-11,9.858944318515105e-10,0.06146408839779006,Significant
Uqcc5,-6.6054974,-1.5031188,3.9618451221760265e-11,9.829691638423753e-10,0.05179558011049724,Significant
Mocs2,-6.60563,-1.892701,3.958305906538512e-11,9.825191657550541e-10,0.031077348066298343,Significant
Rpl19,-6.605663,-2.785524,3.957421586132194e-11,9.825191657550541e-10,0.015193370165745856,Significant
Cep95,-6.6057873,-1.141279,3.954107106015001e-11,9.825191657550541e-10,0.07527624309392265,Significant
Cers2,-6.608352,-1.6352868,3.886212833436939e-11,9.667315200905756e-10,0.0393646408839779,Significant
