,mt,ribo,n_cells_by_counts,mean_counts,pct_dropout_by_counts,total_counts,highly_variable,means,dispersions,dispersions_norm
Gm47684,False,False,6,0.00021588946,99.97841105354058,6.0,True,0.0017282110704319414,2.4769623453814043,1.7681084
Gm9134,False,False,2,7.196316e-05,99.99280368451353,2.0,True,0.0005466774921256428,2.4193347476742932,1.6432287
Ighd,False,False,108,0.004425734,99.61139896373057,123.0,True,0.027738134176432613,2.4231545592045767,1.6515063
Gm17821,False,False,4,0.00014392631,99.98560736902706,4.0,True,0.0011689888402116651,2.370634118884653,1.5376939
Flrt2,False,False,4308,0.622985,84.49913644214162,17314.0,True,1.3628251769648498,3.7531076153577523,3.5911174
Gm35326,False,False,1,3.598158e-05,99.99640184225676,1.0,True,0.0003961275835719788,2.361274213520784,1.5174109
Gm47415,False,False,3,0.00010794473,99.98920552677029,3.0,True,0.0007885249210911926,2.4028081799753815,1.6074154
Ighv5-16,False,False,1,3.598158e-05,99.99640184225676,1.0,True,0.00038749986472341155,2.339249018232712,1.469682
Ighv4-1,False,False,1,3.598158e-05,99.99640184225676,1.0,True,0.0005054504289574895,2.605042494216118,2.0456595
Ighv10-3,False,False,1,3.598158e-05,99.99640184225676,1.0,True,0.0003862979127547393,2.33614184111158,1.4629487
Ighv1-52,False,False,1,3.598158e-05,99.99640184225676,1.0,True,0.0003927958660130256,2.3528262175745813,1.4991039
Gm5441,False,False,7,0.00025187104,99.97481289579736,7.0,True,0.0022775283156256576,2.4862944653844647,1.7883312
Kcnk13,False,False,1177,0.08153425,95.76496833621187,2266.0,True,0.31817786899347594,2.5990989576188053,2.3016772
Rapgef5,False,False,2041,0.13960852,92.65616004605643,3880.0,True,0.5475160877949307,2.9060907622317185,3.3048844
Gm40557,False,False,2,7.196316e-05,99.99280368451353,2.0,True,0.0007961511924173834,2.6164107136780212,2.0702946
Dnah11,False,False,1038,0.102763385,96.2651122625216,2856.0,True,0.3377556765865415,2.9934045147267625,3.5902138
Abcb5,False,False,18,0.0027345999,99.93523316062176,76.0,True,0.005909597595471962,3.057828491075469,3.026852
Hdac9,False,False,4229,0.457074,84.78339090385722,12703.0,True,1.1098455326846457,3.336377974802324,3.728019
Frmd6,False,False,3124,0.20894502,88.75935521013241,5807.0,True,0.7141122237994183,2.7277544202067707,2.2359104
Gm34047,False,False,8,0.00035981578,99.97121473805412,10.0,True,0.0034109645007017594,3.5368834335882666,4.0649695
Tspan13,False,False,518,0.022668393,98.13615428900403,630.0,True,0.1298903899520712,2.4529180343783232,1.716004
Gm5434,False,False,3,0.00010794473,99.98920552677029,3.0,True,0.0008443669681599882,2.367803301849846,1.5315595
Tc2n,False,False,513,0.024755325,98.15414507772022,688.0,True,0.13160810740845413,2.693649775986455,2.2376726
9630002D21Rik,False,False,213,0.013672999,99.23359240069085,380.0,True,0.06102804764615305,2.6631290856396523,2.1715338
Gm48616,False,False,14,0.00057570526,99.9496257915947,16.0,True,0.004515784030553218,2.5456235216443637,1.9168979
Meox2,False,False,180,0.0076280944,99.35233160621762,212.0,True,0.04896540469882987,2.446776750815458,1.7026958
Dgkb,False,False,139,0.008815487,99.49985607369027,245.0,True,0.031050266249272936,2.6606906380509536,2.1662498
4930428E07Rik,False,False,4,0.00014392631,99.98560736902706,4.0,True,0.0011734155569027922,2.4422184857097227,1.692818
Rtn1,False,False,1457,0.07829591,94.75748416810593,2176.0,True,0.33552005850802846,2.437311391462829,1.7729777
Prkch,False,False,1840,0.101360105,93.37938975244676,2817.0,True,0.469668256785794,2.804561930447163,2.973102
Asb2,False,False,77,0.0031663787,99.72294185377088,88.0,True,0.0193957239988157,2.355289100680093,1.504441
Rhoj,False,False,2682,0.17900835,90.34974093264249,4975.0,True,0.6624355126715512,2.7662388069590347,2.3464
Gm5656,False,False,2,7.196316e-05,99.99280368451353,2.0,True,0.001099760573251849,2.7515674596755395,2.3631806
Stxbp6,False,False,3711,0.24064478,86.6472366148532,6688.0,True,0.7419976725281708,2.690461161059657,2.1288404
Gm33680,False,False,7,0.00039579734,99.97481289579736,11.0,True,0.001911719407260768,2.3857752408035116,1.5705049
Gm48522,False,False,5,0.00017990789,99.98200921128382,5.0,True,0.0009167127808447308,2.590547712331701,2.014249
Nova1,False,False,2591,0.18307427,90.67717328727691,5088.0,True,0.6380556831112305,2.9241063772614795,2.7996416
Gm40418,False,False,3,0.00010794473,99.98920552677029,3.0,True,0.0007860586767023964,2.3430442767799113,1.4779063
Gm2721,False,False,1,3.598158e-05,99.99640184225676,1.0,True,0.000526831910357128,2.6464847808587026,2.1354654
Ak7,False,False,266,0.021301094,99.04289004029937,592.0,True,0.06937411955317856,2.3741944479919073,1.5454092
Rad51b,False,False,6823,0.47337362,75.44976971790443,13156.0,True,1.0402826358221064,2.5336385517964803,1.4706515
Bcl11b,False,False,599,0.02990069,97.84470351180195,831.0,True,0.16441142097885947,2.7737355693969996,2.4112194
Rgs6,False,False,991,0.078151986,96.43422567645365,2172.0,True,0.32689677696425995,3.0132723229793466,3.6551392
Efr3b,False,False,167,0.007052389,99.39910765687968,196.0,True,0.03895794897241238,2.4424117243595043,1.6932367
Gm6682,False,False,1,3.598158e-05,99.99640184225676,1.0,True,0.000651833293674703,2.8594545220121765,2.5969732
BC106175,False,False,2,7.196316e-05,99.99280368451353,2.0,True,0.00054574993465818,2.3402933233544974,1.471945
Gm46323,False,False,534,0.0314479,98.07858376511226,874.0,True,0.15099830804836328,2.537294526878604,1.8988489
Gm35638,False,False,7,0.00025187104,99.97481289579736,7.0,True,0.0010929703532290864,2.40665912816149,1.6157604
Gm55346,False,False,1,3.598158e-05,99.99640184225676,1.0,True,0.0005290699835397157,2.650725070493881,2.144654
Dio3,False,False,4,0.00014392631,99.98560736902706,4.0,True,0.0014407719134303203,2.4749556292961437,1.7637597
Gm56520,False,False,4,0.00017990789,99.98560736902706,5.0,True,0.0014146243369603164,2.8186150212979686,2.5084736
Gm36372,False,False,5,0.00017990789,99.98200921128382,5.0,True,0.0013557177764544374,2.497952736237474,1.8135948
Gm4804,False,False,123,0.0059009786,99.55742659758204,164.0,True,0.03281370687462064,2.4327883729969337,1.6723828
Gm56536,False,False,153,0.007915947,99.44948186528497,220.0,True,0.04850064270472238,3.0628387598274136,3.0377092
Gm29007,False,False,162,0.008311745,99.41709844559585,231.0,True,0.053389180322197666,2.7094762889695163,2.2719686
3300002A11Rik,False,False,668,0.057822395,97.59643062751871,1607.0,True,0.1605438437647191,2.811246976257088,2.492507
