group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
1,PRKG1,12.621751,1.9879404,1.6021936487718484e-36,9.939303345542105e-34,0.6028368794326241,0.2180327868852459
1,CDH9,11.835389,3.1418762,2.561537987512314e-32,1.3393550268705457e-29,0.44680851063829785,0.06229508196721312
1,MZB1,10.814974,1.8051978,2.9237678966643908e-27,1.2589744563036865e-24,0.5342789598108747,0.18934426229508197
1,NLGN1,9.45442,1.7794644,3.2481751133245793e-21,1.1542374497358537e-18,0.475177304964539,0.18770491803278688
1,HLA-DQA2,9.3895445,3.1114433,6.0260567267911435e-21,2.120766367858487e-18,0.35933806146572106,0.06393442622950819
1,MEG3,9.293687,3.1586125,1.4903445721743883e-20,5.097953428612597e-18,0.3546099290780142,0.05819672131147541
1,FREM1,8.7006445,1.4701425,3.300035337645576e-18,9.900376507636535e-16,0.4799054373522459,0.19754098360655736
1,AL592430.1,8.555194,4.1191306,1.1767060600465057e-17,3.3912298034458392e-15,0.30260047281323876,0.030327868852459017
1,MALRD1,8.50453,1.5045893,1.823325971457612e-17,5.213715146978129e-15,0.4799054373522459,0.23442622950819672
1,TRBC2,8.321498,1.9855645,8.685879034706558e-17,2.3903147259345472e-14,0.38534278959810875,0.13442622950819672
1,FGF13,8.184134,3.3183177,2.7426875758061833e-16,7.069373800146628e-14,0.30260047281323876,0.03770491803278689
1,C12orf75,8.163737,1.5322908,3.2481412415589624e-16,8.313651579181789e-14,0.4491725768321513,0.2155737704918033
1,SYT1,7.7704973,1.4925542,7.817865536041833e-15,1.7772776179171872e-12,0.42789598108747046,0.18114754098360655
1,AC120193.1,7.6174946,1.9346753,2.5864719331621125e-14,5.536108726647163e-12,0.3640661938534279,0.12950819672131147
1,EMP1,7.4853635,1.9629012,7.134927944417701e-14,1.4348653719430344e-11,0.36879432624113473,0.14344262295081966
1,DLK1,7.056266,1.5892309,1.7103624614149487e-12,3.0990582401113136e-10,0.3640661938534279,0.1319672131147541
1,LNCAROD,6.9670095,1.4651536,3.2374897831901524e-12,5.563162608194496e-10,0.3806146572104019,0.1557377049180328
1,PREX2,6.8714495,1.4885082,6.355275837125308e-12,1.0384350487259974e-09,0.375886524822695,0.1581967213114754
1,BCL2,6.8468313,1.362562,7.550373814120967e-12,1.2282276976472956e-09,0.41134751773049644,0.21475409836065573
1,NR6A1,6.3836007,1.2494158,1.7297171937990647e-10,2.362290261576103e-08,0.41371158392434987,0.2459016393442623
1,CALCRL,6.23482,1.8441695,4.522980826559388e-10,5.80861828887369e-08,0.30023640661938533,0.10245901639344263
1,DDIT4,6.12594,1.9222735,9.01497987346156e-10,1.0962035825533774e-07,0.29550827423167847,0.1040983606557377
1,PHGDH,6.029191,1.1161003,1.6478264885729746e-09,1.9455515260728854e-07,0.39952718676122934,0.21639344262295082
1,ELL2,5.975613,1.3394263,2.292264939797009e-09,2.650880191706662e-07,0.3806146572104019,0.21475409836065573
1,PCBP3,5.9748993,1.8833921,2.3023209106892095e-09,2.650880191706662e-07,0.28132387706855794,0.09098360655737706
1,BACH2,5.827427,1.4110696,5.628849330165744e-09,6.041686637343002e-07,0.3215130023640662,0.1418032786885246
1,PRAM1,5.723958,1.0491589,1.0407034944815143e-08,1.0639885084222878e-06,0.40189125295508277,0.21475409836065573
1,LINC02573,5.5292706,1.0808237,3.215649526490637e-08,2.9571856361578842e-06,0.37115839243498816,0.19918032786885245
1,PDE4B,5.4169416,1.3988321,6.06270965366839e-08,5.295972220379874e-06,0.3073286052009456,0.1377049180327869
1,SPRY1,5.405465,1.8688786,6.464047017255022e-08,5.606411963946707e-06,0.26713947990543735,0.1
1,KIT,5.2689934,1.2283865,1.3717389699524622e-07,1.1132376505372521e-05,0.3404255319148936,0.18934426229508197
1,PTPRM,5.242472,1.3439895,1.5843933896995846e-07,1.2697545719456138e-05,0.30023640661938533,0.1360655737704918
1,HIVEP3,5.1890726,1.1616893,2.1134379932934187e-07,1.6458285955857962e-05,0.3380614657210402,0.1778688524590164
1,KSR1,5.142928,1.5247115,2.704891311376414e-07,2.0711658344704627e-05,0.2789598108747045,0.11967213114754098
1,UBE2E2,5.134068,1.6167238,2.835457637150112e-07,2.1620955203610676e-05,0.2765957446808511,0.12131147540983607
1,IFI44L,5.036724,1.564416,4.7356667109516136e-07,3.480524845131326e-05,0.28368794326241137,0.13688524590163934
1,LATS2,4.9648314,1.0796436,6.876085416971014e-07,4.812076526702793e-05,0.35697399527186763,0.21639344262295082
1,SLFNL1,4.891868,1.2938324,9.988346088850883e-07,6.659079329654484e-05,0.32387706855791965,0.19672131147540983
1,STAT4,4.7769227,1.1531501,1.7799827792016974e-06,0.00011213278778237749,0.3073286052009456,0.1540983606557377
1,AHR,4.54721,1.3474417,5.436169225487644e-06,0.00030055774897594145,0.28132387706855794,0.1418032786885246
1,DOCK1,4.42947,1.2277061,9.446494714566017e-06,0.0004815475669189844,0.2718676122931442,0.1319672131147541
1,LINC02328,4.3967643,1.0417999,1.098764983399793e-05,0.0005464116461605411,0.29314420803782504,0.15737704918032788
1,BTG2,4.274386,1.121051,1.9166479583509254e-05,0.0008812968834623395,0.2860520094562648,0.15163934426229508
1,CLDN10,4.216289,1.1978825,2.4835558744498852e-05,0.0010873280928318213,0.2789598108747045,0.15655737704918032
1,CCDC42,4.1544456,1.0590602,3.260772845950406e-05,0.0013861503709016352,0.2718676122931442,0.13688524590163934
1,PIM3,3.9996588,1.0813094,6.343387870732415e-05,0.002496498273727711,0.2765957446808511,0.15245901639344261
1,ZNF704,3.9470325,1.0813632,7.912583027577574e-05,0.003007356712277952,0.26713947990543735,0.14754098360655737
1,TMIGD2,3.8311357,1.0506439,0.00012755314735125297,0.004501998790938486,0.26713947990543735,0.14918032786885246
1,AP3M2,3.6940694,1.1881605,0.00022069352083100085,0.007192879390859717,0.25059101654846333,0.14426229508196722
1,CRPPA,3.4286783,1.0727237,0.0006065281861510523,0.01685983454864596,0.2695035460992908,0.1778688524590164
2,APOC1,25.980648,7.677627,8.194855905515436e-149,1.4996996049888524e-144,0.9790940766550522,0.0471976401179941
2,AHSP,24.503689,8.374687,1.3493140229669574e-132,5.4873602838459564e-129,0.926829268292683,0.05457227138643068
2,HBA1,24.166786,7.2207003,4.974064961179041e-129,1.5171312637009508e-125,0.9198606271777003,0.09144542772861357
2,KLF1,24.01607,5.6139913,1.889405491227391e-127,5.319548491108749e-124,0.9198606271777003,0.061946902654867256
2,FAM178B,23.948141,7.910692,9.661491504979848e-127,2.525858932669767e-123,0.9024390243902439,0.017699115044247787
2,ANK1,23.348633,7.0525374,1.4229260136915824e-120,2.3672961375966184e-117,0.8850174216027874,0.01696165191740413
2,HBD,23.259546,5.7078195,1.138873457474518e-119,1.736829475709368e-116,0.9303135888501742,0.19321533923303835
2,HBA2,22.569786,5.881949,8.585975845508002e-113,9.522887937013284e-110,0.89198606271777,0.12020648967551623
2,KCNH2,22.548763,7.17092,1.3808758303346127e-112,1.4865128313552107e-109,0.8536585365853658,0.01327433628318584
2,TFR2,22.159273,3.9444294,8.491185232617321e-109,7.580143187781136e-106,0.9059233449477352,0.12536873156342182
2,GATA1,22.001162,4.323796,2.8070145535125454e-107,2.283100881624726e-104,0.89198606271777,0.08923303834808259
2,HBQ1,21.51142,5.641729,1.2172081593315356e-102,8.100188334489735e-100,0.8292682926829268,0.03171091445427729
2,SMIM1,20.992302,3.6743386,7.711768081362464e-98,4.552555218483025e-95,0.8815331010452961,0.1224188790560472
2,MYL4,20.876715,5.201262,8.718343192152752e-97,4.762687748895267e-94,0.8153310104529616,0.03982300884955752
2,UBAC1,20.603907,3.770293,2.531735351790724e-94,1.2355206081452307e-91,0.8466898954703833,0.13348082595870206
2,HES6,20.516394,6.3010373,1.5369889269991788e-93,7.031916464637118e-91,0.7839721254355401,0.01991150442477876
2,HMBS,20.31747,3.8151274,9.010000661449437e-92,3.879706284820127e-89,0.8397212543554007,0.13274336283185842
2,TFRC,20.290285,3.195713,1.566812968741641e-91,6.668246682431722e-89,0.89198606271777,0.22418879056047197
2,TFDP1,20.159908,2.888029,2.2029356824042356e-90,8.86040097930521e-88,0.8954703832752613,0.24631268436578171
2,CA2,19.895315,3.9700916,4.467839131690577e-88,1.6517917177677457e-85,0.8292682926829268,0.15486725663716813
2,SLC25A37,19.770895,3.2394726,5.302707074476814e-87,1.8138727255413632e-84,0.8745644599303136,0.2013274336283186
2,APOE,19.715635,6.2810683,1.5831775097785203e-86,5.316135783064553e-84,0.7526132404181185,0.011799410029498525
2,PVT1,19.588337,3.1350286,1.9443602798845814e-85,6.354065232504961e-83,0.8606271777003485,0.1762536873156342
2,MRPS17,19.43413,3.0164237,3.970935333486606e-84,1.231696645262231e-81,0.8571428571428571,0.19911504424778761
2,TESC,19.265953,3.6293204,1.0373962899489451e-82,3.037579328673707e-80,0.8118466898954704,0.09218289085545722
2,NMU,19.215553,8.193702,2.7429186398607365e-82,7.96774326488435e-80,0.7247386759581882,0.00663716814159292
2,BOLA3,19.076479,2.89142,3.960590699802355e-81,1.073789482988637e-78,0.8536585365853658,0.2042772861356932
2,EPOR,19.02923,5.007042,9.767673921582678e-81,2.590627776839475e-78,0.7456445993031359,0.030973451327433628
2,TMEM141,18.942677,2.8061528,5.075033098715282e-80,1.3173850102558725e-77,0.867595818815331,0.1976401179941003
2,LYAR,18.739508,2.8119254,2.357976074839961e-78,5.952019470014993e-76,0.8501742160278746,0.221976401179941
2,MBOAT2,18.678701,3.0361621,7.379276355475893e-78,1.8373394141957356e-75,0.8432055749128919,0.16371681415929204
2,CNRIP1,18.632822,3.7624621,1.740971112036216e-77,4.2765962195729895e-75,0.7804878048780488,0.07300884955752213
2,LPCAT3,18.179237,2.6677785,7.537561504385675e-74,1.5855303943794257e-71,0.8536585365853658,0.23672566371681417
2,SLC25A39,18.12829,2.6121278,1.9059272532208033e-73,3.919036145794079e-71,0.8571428571428571,0.25
2,FECH,18.064676,3.278214,6.047576439411744e-73,1.209548334748138e-70,0.7874564459930313,0.10766961651917405
2,CENPU,18.012978,2.5468433,1.5411339625351464e-72,3.049029414202643e-70,0.867595818815331,0.23893805309734514
2,NMNAT3,17.652792,3.061034,9.684678860878234e-70,1.7812509094824336e-67,0.7839721254355401,0.11578171091445427
2,MAP2K2,17.570143,2.5707488,4.1712770241419383e-69,7.520833022690595e-67,0.8327526132404182,0.2323008849557522
2,A4GALT,17.433874,7.6428423,4.564579099883872e-68,7.880573567681585e-66,0.6585365853658537,0.003687315634218289
2,DTYMK,17.372862,2.6406672,1.3245090652815429e-67,2.254807269691616e-65,0.8222996515679443,0.21607669616519173
2,LRRC59,17.254742,2.3801339,1.0308279026271348e-66,1.714969639275262e-64,0.867595818815331,0.23967551622418878
2,OAT,17.180717,2.665137,3.7029689591377117e-66,6.077684613156923e-64,0.8118466898954704,0.20722713864306785
